,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAC,100.7,.575,11.0,29.2,.090,123.2
1,MIN,100.7,.512,16.0,23.8,.329,110.2
