,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Paolo Banchero,34:49,15,20,.750,6,10,.600,0,0,,0,6,6,5,1,0,3,0,36,31.3,+5
1,Franz Wagner,31:34,7,13,.538,1,4,.250,6,6,1.000,0,3,3,6,3,1,1,3,21,21.3,+25
2,Caleb Houstan,25:24,2,3,.667,2,2,1.000,0,0,,1,0,1,0,0,0,1,1,6,4.0,+9
3,Wendell Carter Jr.,24:28,4,5,.800,0,1,.000,1,2,.500,1,5,6,1,0,1,0,2,9,9.5,+5
4,Anthony Black,23:26,2,7,.286,0,2,.000,0,0,,2,0,2,2,1,0,1,4,4,1.1,-1
5,Cole Anthony,24:56,5,8,.625,0,1,.000,1,1,1.000,0,2,2,1,0,2,1,1,11,8.7,+21
6,Joe Ingles,19:50,2,3,.667,2,3,.667,0,0,,0,2,2,5,1,1,0,2,6,9.7,+12
7,Jonathan Isaac,14:32,4,5,.800,0,0,,0,0,,3,2,5,2,0,1,2,1,8,8.5,+16
8,Moritz Wagner,13:16,4,5,.800,0,0,,2,2,1.000,0,2,2,1,1,1,2,2,10,8.3,+24
9,Trevelin Queen,7:49,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-1.5,-12
10,Jett Howard,4:53,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-5
11,Chuma Okeke,4:53,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-5
12,Goga Bitadze,4:30,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,2,0,-1.5,-4
13,Kevon Harris,2:50,2,3,.667,0,0,,0,0,,0,1,1,1,0,0,0,2,4,2.9,0
14,Admiral Schofield,2:50,1,1,1.000,1,1,1.000,0,0,,0,1,1,1,0,0,0,0,3,3.7,0
