,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Precious Achiuwa,43:21,.603,.531,.125,.438,25.8,17.7,22.8,21.2,0.0,0.0,5.0,21.3,149,144,4.6
1,Jericho Sims,38:56,.633,.600,.000,.600,5.7,29.6,14.5,3.9,1.5,0.0,0.0,7.5,152,140,-2.4
2,Jalen Brunson,35:00,.685,.643,.381,.333,3.2,0.0,2.0,41.3,3.3,0.0,11.1,35.5,140,139,16.5
3,Alec Burks,30:10,.385,.375,.375,.125,3.7,12.7,7.0,0.0,0.0,0.0,5.6,27.2,89,145,-16.1
4,Josh Hart,29:44,.250,.250,.500,.000,0.0,19.4,7.1,10.2,3.8,0.0,20.0,15.4,58,136,-12.3
5,Miles McBride,31:30,.325,.273,.545,.273,0.0,6.1,2.2,4.8,3.6,0.0,7.5,19.4,79,138,-12.5
6,Jacob Toppin,17:22,.698,.643,.429,.286,12.9,22.1,16.3,0.0,0.0,0.0,11.3,23.5,137,144,-2.0
7,Taj Gibson,9:04,,,,,0.0,0.0,0.0,0.0,6.3,0.0,100.0,5.1,0,132,-8.7
8,Charlie Brown Jr.,4:53,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,147,-9.6
9,Bojan Bogdanović,Did Not Dress,,,,,,,,,,,,,,,
10,Donte DiVincenzo,Did Not Dress,,,,,,,,,,,,,,,
11,Isaiah Hartenstein,Did Not Dress,,,,,,,,,,,,,,,
