,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Tyrese Maxey,39:47,10,19,.526,5,10,.500,3,4,.750,1,1,2,3,0,1,1,2,28,20.3,+8
1,Tobias Harris,37:54,5,10,.500,1,2,.500,3,3,1.000,2,4,6,3,2,2,1,2,14,15.3,+24
2,Joel Embiid,32:01,10,23,.435,4,7,.571,8,9,.889,0,13,13,7,0,1,4,2,32,24.2,+22
3,Kelly Oubre Jr.,29:45,6,14,.429,2,7,.286,7,9,.778,2,7,9,2,0,1,1,4,21,15.8,+10
4,Kyle Lowry,24:16,2,3,.667,1,1,1.000,2,2,1.000,1,2,3,2,0,0,2,3,7,5.2,+11
5,Nicolas Batum,30:23,2,6,.333,1,3,.333,0,0,,1,3,4,1,2,0,0,2,5,5.1,0
6,Paul Reed,14:53,3,3,1.000,0,0,,0,1,.000,0,3,3,1,0,1,0,2,6,6.2,-8
7,Buddy Hield,14:15,2,5,.400,2,4,.500,0,0,,1,2,3,0,0,0,1,1,6,3.2,0
8,Cameron Payne,7:10,1,2,.500,1,1,1.000,0,0,,0,0,0,1,0,0,0,1,3,2.3,+6
9,De'Anthony Melton,5:21,1,3,.333,1,2,.500,0,0,,0,1,1,1,2,0,0,1,3,3.9,-5
10,Mo Bamba,1:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
11,Ricky Council IV,1:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
12,Jeff Dowtin,1:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
13,Terquavion Smith,1:03,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-0.3,-2
14,KJ Martin,Did Not Dress,,,,,,,,,,,,,,,,,,,,
