,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,102.5,.495,9.4,21.7,.200,110.3
1,PHI,102.5,.580,9.9,18.6,.261,122.0
