,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jaylen Brown,32:49,9,20,.450,3,9,.333,2,3,.667,1,6,7,4,1,2,5,4,23,13.3,+8
1,Jrue Holiday,31:34,5,9,.556,2,6,.333,0,0,,1,6,7,4,0,1,3,1,12,10.3,+31
2,Derrick White,31:11,2,5,.400,2,4,.500,2,2,1.000,0,1,1,6,1,1,0,4,8,9.9,+13
3,Kristaps Porziņģis,30:53,11,14,.786,3,3,1.000,2,2,1.000,3,9,12,4,1,5,0,3,27,32.5,+19
4,Jayson Tatum,28:54,7,15,.467,2,5,.400,8,8,1.000,3,4,7,3,1,0,0,2,24,21.9,+14
5,Payton Pritchard,27:47,4,10,.400,1,4,.250,2,2,1.000,1,3,4,8,2,0,0,0,11,14.8,+23
6,Al Horford,24:41,7,10,.700,2,4,.500,0,0,,2,2,4,2,0,1,2,1,16,13.5,+32
7,Sam Hauser,21:31,4,8,.500,2,5,.400,0,0,,0,2,2,0,0,0,0,3,10,5.4,+11
8,Luke Kornet,3:35,1,1,1.000,0,0,,0,0,,0,1,1,0,1,0,0,0,2,3.0,+8
9,Svi Mykhailiuk,3:35,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,1.4,+8
10,Oshae Brissett,3:29,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,2.3,+8
11,Xavier Tillman Sr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
