,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,96.8,.620,17.6,23.7,.228,119.9
1,MEM,96.8,.466,15.8,31.9,.172,99.2
