,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,100.5,.551,5.6,11.6,.250,118.4
1,DAL,100.5,.515,8.8,20.4,.103,109.5
