,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Kyrie Irving,29:01,.838,.825,.500,.100,3.4,17.6,10.3,40.6,0.0,3.0,4.6,30.9,162,119,22.4
1,Luka Dončić,27:59,.743,.722,.500,.278,0.0,14.6,7.1,49.6,1.6,0.0,9.0,32.5,145,118,16.8
2,Dereck Lively II,26:16,.740,.800,.000,.800,3.7,3.9,3.8,0.0,1.7,6.5,12.9,12.1,128,115,-5.3
3,Derrick Jones Jr.,21:34,.509,.500,1.000,.333,0.0,4.7,2.3,9.8,0.0,0.0,12.7,15.0,98,124,-6.1
4,Grant Williams,21:30,.000,.000,.500,.000,4.6,4.8,4.7,4.5,2.1,8.0,0.0,7.6,42,114,-7.9
5,Tim Hardaway Jr.,28:10,.476,.393,.714,.286,0.0,32.6,16.0,7.9,0.0,0.0,0.0,22.9,105,116,-5.8
6,Josh Green,27:47,.591,.591,.636,.000,0.0,7.4,3.6,12.5,3.2,0.0,8.3,17.7,113,116,0.3
7,Dwight Powell,17:57,.717,.750,.000,.500,16.4,39.8,27.9,12.7,2.5,0.0,0.0,11.1,172,107,3.3
8,Dante Exum,13:05,.500,.500,.000,.000,0.0,7.8,3.8,9.4,3.4,6.6,0.0,18.8,106,110,-2.1
9,Jaden Hardy,7:01,.583,.583,.667,.000,14.0,14.6,14.3,46.4,0.0,0.0,0.0,35.0,135,120,8.3
10,Seth Curry,6:03,.000,.000,.500,.000,16.2,0.0,8.3,0.0,0.0,0.0,0.0,13.5,47,125,-19.1
11,Olivier-Maxence Prosper,6:03,.515,.333,.667,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,110,123,-15.2
12,Richaun Holmes,3:47,1.000,1.000,.000,.000,0.0,27.0,13.2,0.0,0.0,0.0,0.0,10.8,200,116,-1.6
13,Markieff Morris,3:47,.000,.000,1.000,.000,0.0,27.0,13.2,0.0,0.0,0.0,0.0,21.6,0,118,-28.8
