,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Miles McBride,40:29,3,11,.273,2,7,.286,2,2,1.000,1,2,3,8,1,1,0,3,10,10.9,-26
1,Josh Hart,40:10,6,15,.400,1,4,.250,2,6,.333,3,7,10,5,2,0,1,4,15,12.4,-22
2,Precious Achiuwa,39:43,4,10,.400,0,3,.000,7,8,.875,3,4,7,2,0,1,1,3,15,12.4,-18
3,Donte DiVincenzo,36:32,8,21,.381,7,18,.389,0,0,,1,3,4,2,2,0,3,3,23,12.3,-18
4,Jericho Sims,29:46,3,3,1.000,0,0,,1,3,.333,2,5,7,3,0,2,2,3,7,8.5,-18
5,Bojan Bogdanović,29:03,6,14,.429,4,10,.400,4,4,1.000,3,1,4,5,1,0,4,4,20,13.9,-9
6,Alec Burks,16:20,1,7,.143,0,2,.000,0,0,,0,2,2,1,0,1,0,0,2,-0.5,-1
7,Charlie Brown Jr.,2:39,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-1
8,DaQuan Jeffries,2:39,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-1
9,Jacob Toppin,2:39,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,-1
10,Jalen Brunson,Did Not Dress,,,,,,,,,,,,,,,,,,,,
11,Isaiah Hartenstein,Did Not Dress,,,,,,,,,,,,,,,,,,,,
