,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,88.2,.623,13.8,28.6,.247,130.4
1,NYK,88.2,.458,10.6,27.7,.193,104.3
