,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Tobias Harris,37:23,8,16,.500,1,3,.333,1,2,.500,1,8,9,4,0,0,2,0,18,13.5,-4
1,Kyle Lowry,36:01,5,9,.556,4,7,.571,0,0,,0,2,2,5,1,0,3,6,14,9.4,+1
2,Buddy Hield,27:38,3,9,.333,2,3,.667,5,5,1.000,0,3,3,4,1,0,0,1,13,12.2,-10
3,Cameron Payne,22:35,5,10,.500,3,7,.429,2,2,1.000,0,3,3,1,1,0,1,3,15,10.4,-2
4,Mo Bamba,11:46,2,5,.400,0,0,,0,0,,1,2,3,0,0,1,2,4,4,-0.3,-4
5,Kelly Oubre Jr.,36:05,11,20,.550,2,5,.400,6,8,.750,1,5,6,4,0,0,1,4,30,22.0,+3
6,Nicolas Batum,32:19,1,6,.167,0,3,.000,0,0,,2,5,7,4,0,1,1,2,2,2.8,-1
7,Paul Reed,18:56,2,3,.667,0,0,,1,2,.500,1,1,2,2,2,0,0,1,5,7.3,0
8,KJ Martin,11:22,3,4,.750,0,0,,0,0,,2,1,3,0,1,0,1,3,6,4.9,-2
9,Jeff Dowtin,5:55,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-0.3,-6
10,Ricky Council IV,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Terquavion Smith,Did Not Play,,,,,,,,,,,,,,,,,,,,
