,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Mikal Bridges,38:10,.528,.417,.250,.417,0.0,18.0,9.2,14.0,0.0,0.0,6.6,17.9,117,118,-4.5
1,Dennis Schröder,34:11,.663,.625,.250,.583,3.5,3.3,3.4,36.0,0.0,2.6,24.9,26.5,115,119,0.1
2,Nic Claxton,32:38,.799,.750,.000,.750,0.0,35.0,17.9,9.1,0.0,10.9,15.8,17.4,137,106,5.5
3,Dorian Finney-Smith,31:12,.909,.909,.636,.000,11.5,18.3,15.0,10.7,0.0,0.0,8.3,17.3,165,118,11.1
4,Cameron Johnson,8:15,.676,.625,.500,.250,14.5,0.0,7.1,0.0,0.0,0.0,0.0,24.2,145,122,2.4
5,Lonnie Walker IV,29:42,.638,.643,.429,.143,0.0,15.4,7.9,5.4,1.7,0.0,6.3,24.1,118,115,0.2
6,Dennis Smith Jr.,23:47,.478,.500,.333,.500,0.0,4.8,2.5,34.7,6.5,0.0,21.5,17.7,101,106,0.3
7,Jalen Wilson,23:20,.222,.222,.444,.000,20.6,9.8,15.1,11.2,0.0,0.0,0.0,17.4,89,120,-10.5
8,Trendon Watford,12:49,.167,.167,.333,.000,9.4,35.7,22.8,0.0,0.0,13.9,0.0,21.1,52,103,-13.1
9,Keita Bates-Diop,5:56,.500,.500,.500,.000,0.0,19.3,9.9,0.0,0.0,0.0,0.0,15.2,102,118,-7.4
10,Noah Clowney,Did Not Play,,,,,,,,,,,,,,,
11,Cam Thomas,Did Not Dress,,,,,,,,,,,,,,,
