,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Tobias Harris,37:23,.533,.531,.188,.125,3.1,25.7,14.1,17.3,0.0,0.0,10.6,23.7,105,121,-2.6
1,Kyle Lowry,36:01,.778,.778,.778,.000,0.0,6.7,3.3,20.0,1.4,0.0,25.0,15.6,117,122,-1.6
2,Buddy Hield,27:38,.580,.444,.333,.556,0.0,13.0,6.4,20.0,1.9,0.0,0.0,19.0,134,120,3.1
3,Cameron Payne,22:35,.689,.650,.700,.200,0.0,15.9,7.8,7.2,2.3,0.0,8.4,24.7,123,118,2.3
4,Mo Bamba,11:46,.400,.400,.000,.000,9.7,20.4,14.9,0.0,0.0,7.6,28.6,27.9,63,116,-21.5
5,Kelly Oubre Jr.,36:05,.638,.600,.250,.400,3.2,16.6,9.7,21.0,0.0,0.0,4.1,31.9,129,123,3.4
6,Nicolas Batum,32:19,.167,.167,.500,.000,7.1,18.6,12.7,15.4,0.0,2.8,14.3,10.2,78,120,-7.1
7,Paul Reed,18:56,.644,.667,.000,.667,6.0,6.3,6.2,14.5,5.4,0.0,0.0,9.6,151,113,5.3
8,KJ Martin,11:22,.750,.750,.000,.000,20.1,10.6,15.4,0.0,4.5,0.0,20.0,20.6,123,114,-0.7
9,Jeff Dowtin,5:55,,,,,0.0,0.0,0.0,20.3,0.0,0.0,100.0,7.9,48,127,-14.1
10,Ricky Council IV,Did Not Play,,,,,,,,,,,,,,,
11,Terquavion Smith,Did Not Play,,,,,,,,,,,,,,,
