,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,93.6,.561,11.7,19.0,.183,114.4
1,BRK,93.6,.560,11.3,25.0,.214,119.7
