,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,94.4,.520,10.2,38.5,.235,124.7
1,CLE,94.4,.582,8.9,30.4,.227,129.5
