,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Tyrese Maxey,32:43,.808,.808,.615,.000,0.0,6.1,3.6,24.9,3.0,2.6,0.0,18.1,167,86,14.7
1,Joel Embiid,29:53,.819,.783,.043,.261,0.0,50.2,29.7,20.0,1.6,5.7,13.5,45.1,137,74,17.0
2,Tobias Harris,25:11,.689,.650,.300,.200,5.8,15.9,11.8,18.3,0.0,3.4,8.4,21.5,140,89,5.7
3,De'Anthony Melton,25:10,.500,.500,1.000,.000,0.0,7.9,4.7,7.8,7.8,0.0,14.3,12.7,96,76,2.5
4,Nicolas Batum,20:14,.500,.500,.667,.000,0.0,14.8,8.8,14.1,0.0,0.0,0.0,6.7,135,92,-0.9
5,Kelly Oubre Jr.,20:31,.600,.600,.500,.000,14.2,9.7,11.6,0.0,0.0,0.0,9.1,24.4,114,93,-6.3
6,Marcus Morris,15:33,.429,.429,.286,.000,0.0,25.7,15.2,7.1,0.0,0.0,0.0,20.5,93,89,-9.5
7,Robert Covington,14:07,,,,,0.0,21.3,12.6,0.0,0.0,6.1,100.0,3.2,0,85,-6.1
8,Paul Reed,13:48,.500,.500,.000,.000,10.5,14.5,12.9,7.6,0.0,6.2,0.0,13.2,124,87,-2.0
9,Jaden Springer,12:00,.510,.400,.000,.400,12.1,8.3,9.9,8.9,4.1,0.0,25.4,29.9,92,85,-7.9
10,Patrick Beverley,8:19,.543,.000,1.000,4.000,0.0,0.0,0.0,21.8,0.0,0.0,0.0,15.1,144,96,-1.9
11,Danuel House Jr.,7:16,1.289,1.333,.667,.667,0.0,13.8,8.2,39.8,0.0,0.0,0.0,24.3,255,92,40.9
12,Mo Bamba,6:37,1.017,1.167,.333,.333,0.0,15.1,9.0,23.2,0.0,0.0,0.0,23.7,193,92,18.1
13,Furkan Korkmaz,4:19,,,,,0.0,0.0,0.0,21.0,0.0,0.0,,0.0,226,96,2.0
14,KJ Martin,4:19,,,,,0.0,0.0,0.0,42.0,22.8,0.0,,0.0,226,45,35.9
