,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,LeBron James,37:01,13,21,.619,7,12,.583,1,1,1.000,1,5,6,8,0,2,3,2,34,29.9,+11
1,Anthony Davis,36:05,8,15,.533,0,2,.000,4,5,.800,3,9,12,2,2,3,2,2,20,19.8,-4
2,Austin Reaves,35:50,6,11,.545,1,4,.250,0,0,,1,7,8,5,1,0,1,1,13,13.6,-5
3,D'Angelo Russell,34:23,6,10,.600,3,6,.500,3,4,.750,0,2,2,6,0,0,3,0,18,14.8,+8
4,Rui Hachimura,29:27,8,15,.533,1,5,.200,0,0,,1,1,2,0,1,0,2,2,17,8.9,+1
5,Spencer Dinwiddie,19:59,3,6,.500,1,4,.250,0,0,,0,2,2,6,0,0,2,0,7,6.8,-3
6,Cam Reddish,19:37,2,4,.500,1,2,.500,0,0,,1,2,3,0,1,0,0,2,5,4.5,+5
7,Taurean Prince,16:56,1,4,.250,0,1,.000,0,0,,1,1,2,1,1,0,2,2,2,-0.5,+3
8,Jaxson Hayes,10:37,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0.2,+6
9,Max Christie,0:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
10,Skylar Mays,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Dylan Windler,Did Not Play,,,,,,,,,,,,,,,,,,,,
