,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,102.6,.593,10.7,22.0,.231,125.7
1,SAC,102.6,.559,10.6,33.3,.167,127.7
