,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Tyrese Maxey,38:29,8,19,.421,3,8,.375,5,5,1.000,0,3,3,7,3,0,1,3,24,20.5,-11
1,Tobias Harris,31:00,3,11,.273,0,3,.000,2,2,1.000,1,7,8,0,1,3,0,1,8,7.0,-14
2,Buddy Hield,27:30,4,13,.308,3,9,.333,0,0,,1,1,2,4,0,0,2,0,11,5.3,-8
3,Paul Reed,26:47,6,13,.462,1,2,.500,0,0,,4,4,8,1,0,2,3,5,13,7.4,-20
4,Nicolas Batum,17:24,2,5,.400,2,5,.400,0,0,,0,1,1,0,1,0,0,0,6,4.6,-13
5,Kelly Oubre Jr.,29:17,5,15,.333,1,5,.200,1,2,.500,5,4,9,2,3,0,3,3,12,8.0,-21
6,Kyle Lowry,21:08,1,2,.500,1,2,.500,0,0,,1,1,2,3,2,0,1,2,3,5.3,-8
7,De'Anthony Melton,18:29,5,12,.417,4,8,.500,2,2,1.000,0,3,3,3,2,0,0,2,16,13.8,-3
8,Mo Bamba,11:16,0,1,.000,0,0,,0,0,,1,2,3,2,0,0,0,2,0,1.2,+8
9,Cameron Payne,7:32,1,4,.250,1,4,.250,0,0,,0,1,1,0,0,0,0,0,3,0.9,-5
10,Ricky Council IV,6:44,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2,2.7,-8
11,Darius Bazley,4:24,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,-2
