,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIL,95.9,.658,17.2,20.0,.190,124.0
1,PHI,95.9,.454,8.9,24.5,.103,102.1
