,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Tyrese Maxey,38:29,.566,.500,.421,.263,0.0,10.7,4.3,33.6,3.9,0.0,4.5,24.8,124,123,5.8
1,Tobias Harris,31:00,.337,.273,.273,.182,2.9,31.0,14.1,0.0,1.6,11.1,0.0,16.4,79,118,-6.3
2,Buddy Hield,27:30,.423,.423,.692,.000,3.3,5.0,4.0,24.1,0.0,0.0,13.3,23.4,89,133,-6.8
3,Paul Reed,26:47,.500,.500,.154,.000,13.5,20.5,16.3,7.1,0.0,8.5,18.8,25.6,90,125,-8.9
4,Nicolas Batum,17:24,.600,.600,1.000,.000,0.0,7.9,3.1,0.0,2.9,0.0,0.0,12.3,117,126,-1.3
5,Kelly Oubre Jr.,29:17,.378,.367,.333,.133,15.5,18.7,16.8,11.8,5.1,0.0,15.9,27.7,82,119,-6.4
6,Kyle Lowry,21:08,.750,.750,1.000,.000,4.3,6.5,5.2,20.2,4.7,0.0,33.3,6.1,128,122,-2.0
7,De'Anthony Melton,18:29,.621,.583,.667,.167,0.0,22.3,8.9,33.9,5.4,0.0,0.0,29.9,134,118,16.9
8,Mo Bamba,11:16,.000,.000,.000,.000,8.0,24.3,14.5,23.7,0.0,0.0,0.0,3.8,115,130,-7.0
9,Cameron Payne,7:32,.375,.375,1.000,.000,0.0,18.2,7.2,0.0,0.0,0.0,0.0,22.8,79,131,-10.5
10,Ricky Council IV,6:44,1.000,1.000,.000,.000,0.0,20.4,8.1,24.7,0.0,0.0,0.0,6.4,211,131,1.2
11,Darius Bazley,4:24,.000,.000,.000,.000,0.0,0.0,0.0,30.3,0.0,0.0,0.0,9.8,55,134,-10.1
