,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Fred VanVleet,29:45,5,9,.556,3,5,.600,1,1,1.000,0,3,3,3,1,6,0,3,14,16.7,+26
1,Jalen Green,28:18,12,20,.600,1,7,.143,11,12,.917,0,10,10,4,2,0,3,0,36,31.2,+15
2,Alperen Sengun,25:10,5,7,.714,0,0,,1,2,.500,2,4,6,7,0,1,2,2,11,13.1,+18
3,Dillon Brooks,24:46,3,7,.429,1,3,.333,5,6,.833,0,0,0,1,0,1,0,3,12,8.1,+20
4,Jeff Green,17:17,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-0.8,+10
5,Amen Thompson,22:44,4,6,.667,1,1,1.000,4,6,.667,2,4,6,8,2,0,1,2,13,18.0,+25
6,Cam Whitmore,20:16,9,18,.500,4,9,.444,2,2,1.000,2,9,11,2,0,0,0,2,24,19.7,+26
7,Aaron Holiday,18:36,4,6,.667,2,4,.500,0,0,,0,1,1,6,0,0,2,2,10,9.1,+12
8,Jock Landale,15:11,3,5,.600,0,0,,0,0,,4,2,6,2,1,1,0,2,6,9.4,+16
9,Jae'Sean Tate,10:49,1,3,.333,0,1,.000,0,0,,0,1,1,0,0,0,1,1,2,-0.8,+13
10,Reggie Bullock,7:39,2,3,.667,1,2,.500,0,0,,0,0,0,0,1,0,1,0,5,3.7,0
11,Boban Marjanović,6:45,1,1,1.000,0,0,,1,2,.500,0,3,3,0,0,0,1,0,3,2.2,-3
12,Nate Hinton,6:45,1,2,.500,0,0,,0,0,,0,3,3,1,0,1,1,2,2,1.5,-3
13,Jermaine Samuels,5:59,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,0.3,-5
14,Jabari Smith Jr.,Did Not Dress,,,,,,,,,,,,,,,,,,,,
