,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,103.2,.635,10.5,28.9,.281,133.7
1,CHO,103.2,.465,11.6,10.6,.294,100.8
