,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,89.3,.482,14.2,34.1,.207,107.5
1,SAC,89.3,.500,6.6,25.6,.256,121.0
