,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,102.5,.332,7.7,20.3,.099,75.1
1,OKC,102.5,.645,10.5,21.6,.204,135.6
