,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,89.3,.557,6.6,39.0,.310,138.9
1,ORL,89.3,.538,15.1,29.7,.321,122.1
