,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Tobias Harris,34:45,3,11,.273,1,3,.333,5,5,1.000,2,4,6,3,3,1,0,3,12,12.7,+6
1,Tyrese Maxey,33:30,10,20,.500,4,10,.400,8,9,.889,2,1,3,5,3,1,2,1,32,28.1,+17
2,Kelly Oubre Jr.,32:15,5,8,.625,3,4,.750,2,2,1.000,1,3,4,2,0,1,0,5,15,13.1,+4
3,Joel Embiid,30:50,12,22,.545,1,2,.500,11,11,1.000,1,6,7,2,4,0,1,1,36,31.9,+12
4,Nicolas Batum,20:08,1,2,.500,1,2,.500,0,0,,2,0,2,5,0,0,0,4,3,5.3,+11
5,Patrick Beverley,28:26,2,7,.286,1,3,.333,0,0,,1,5,6,4,1,2,1,1,5,6.9,+7
6,Marcus Morris,26:07,5,10,.500,0,2,.000,0,0,,4,5,9,0,0,0,2,1,10,6.9,+5
7,Paul Reed,15:21,1,3,.333,0,1,.000,0,0,,3,2,5,0,0,0,1,4,2,0.4,+1
8,Danuel House Jr.,11:22,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-0.4,+4
9,Terquavion Smith,1:49,2,2,1.000,2,2,1.000,0,0,,0,0,0,0,0,0,0,0,6,5.4,+2
10,KJ Martin,1:49,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,+2
11,Ricky Council IV,1:49,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,1,1,0.2,+2
12,Furkan Korkmaz,1:49,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+2
