,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,92.7,.542,13.4,23.1,.181,113.3
1,CLE,92.7,.554,8.0,14.6,.193,116.5
