,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,GG Jackson II,37:27,.603,.583,.500,.083,0.0,28.5,15.7,3.3,0.0,0.0,13.9,17.4,107,106,-5.0
1,Jaren Jackson Jr.,37:08,.611,.577,.269,.231,0.0,7.2,4.0,18.5,4.1,2.5,0.0,34.8,134,104,12.3
2,Luke Kennard,26:57,.375,.375,.500,.000,0.0,9.9,5.5,16.1,0.0,0.0,33.3,10.0,79,115,-9.8
3,Scotty Pippen Jr.,19:23,.429,.429,.143,.000,0.0,9.2,5.1,19.3,0.0,4.9,22.2,20.9,82,111,-9.7
4,Trey Jemison,18:58,.444,.429,.000,.286,11.5,9.4,10.3,0.0,0.0,9.9,0.0,18.7,109,108,-4.3
5,Jordan Goodwin,28:37,.597,.600,.200,.200,15.2,24.8,20.5,32.7,0.0,0.0,8.4,18.7,139,108,7.2
6,Jake LaRavia,27:39,.666,.500,.600,.800,0.0,6.4,3.5,8.2,3.7,3.4,12.9,12.7,132,104,0.9
7,Lamar Stevens,23:53,.450,.450,.100,.000,22.8,14.9,18.5,5.3,0.0,3.9,0.0,18.9,123,109,-2.8
8,Brandon Clarke,19:57,.643,.700,.100,.200,10.9,22.3,17.2,24.8,0.0,9.4,0.0,24.6,141,103,12.7
9,Santi Aldama,Did Not Play,,,,,,,,,,,,,,,
10,Mãozinha Pereira,Did Not Play,,,,,,,,,,,,,,,
11,Zavier Simpson,Did Not Play,,,,,,,,,,,,,,,
