,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MEM,93.8,.544,7.5,29.5,.132,118.3
1,MIL,93.8,.495,9.9,24.1,.074,107.6
