,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Klay Thompson,39:37,.571,.571,.714,.000,0.0,9.1,4.7,14.1,1.3,2.4,4.5,23.5,124,121,5.6
1,Stephen Curry,38:18,.711,.667,.524,.238,0.0,7.0,3.6,23.9,0.0,0.0,14.7,30.1,131,126,6.6
2,Jonathan Kuminga,33:56,.612,.654,.308,.154,11.4,7.9,9.6,8.3,3.0,0.0,6.7,18.6,130,119,4.9
3,Brandin Podziemski,16:16,.625,.625,.750,.000,5.9,22.1,14.3,7.5,3.1,0.0,20.0,13.0,115,111,0.6
4,Kevon Looney,14:14,.615,.500,.000,.500,6.8,31.6,19.6,16.1,0.0,0.0,29.1,10.2,122,114,2.1
5,Chris Paul,35:09,.375,.375,.417,.000,2.7,15.3,9.3,41.2,0.0,0.0,0.0,14.5,132,122,-0.2
6,Trayce Jackson-Davis,28:34,.714,.714,.000,.000,13.5,28.3,21.2,4.6,0.0,9.9,12.5,11.9,143,110,3.0
7,Andrew Wiggins,21:34,.253,.182,.091,.182,22.3,8.3,15.1,5.5,0.0,0.0,0.0,23.3,93,125,-12.4
8,Moses Moody,16:36,.506,.444,.667,.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,115,130,-4.0
9,Dario Šarić,14:39,.799,.750,.667,.333,13.2,24.5,19.0,0.0,0.0,0.0,12.7,22.8,147,117,8.0
10,Cory Joseph,6:07,.667,.667,.333,.000,0.0,14.7,7.6,0.0,0.0,15.5,0.0,20.8,133,114,10.6
11,Draymond Green,Player Suspended,,,,,,,,,,,,,,,
12,Gary Payton II,Did Not Dress,,,,,,,,,,,,,,,
