,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAC,99.1,.530,6.8,35.3,.190,126.1
1,WAS,99.1,.510,11.1,26.1,.103,110.0
