,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Bilal Coulibaly,37:00,8,16,.500,1,4,.250,2,3,.667,2,2,4,2,1,2,1,2,19,14.6,-9
1,Kyle Kuzma,29:20,11,22,.500,2,4,.500,3,3,1.000,0,2,2,0,0,1,2,2,27,14.5,-11
2,Tyus Jones,28:59,2,9,.222,0,3,.000,0,0,,0,4,4,7,0,0,3,1,4,1.2,-18
3,Deni Avdija,26:20,5,11,.455,1,2,.500,2,3,.667,0,5,5,3,1,1,2,2,13,9.4,-33
4,Daniel Gafford,22:27,2,5,.400,0,0,,2,2,1.000,4,4,8,2,1,5,1,3,6,11.0,-16
5,Corey Kispert,26:59,6,11,.545,3,8,.375,1,2,.500,0,2,2,1,0,0,1,1,16,10.2,-13
6,Marvin Bagley III,17:57,5,7,.714,0,0,,0,0,,3,5,8,2,0,0,1,1,10,10.7,-10
7,Delon Wright,13:34,2,5,.400,0,2,.000,0,0,,0,0,0,0,0,0,0,1,4,0.9,-11
8,Patrick Baldwin Jr.,12:20,1,6,.167,1,4,.250,0,0,,2,4,6,0,0,0,1,3,3,-0.4,+7
9,Johnny Davis,12:00,1,3,.333,0,1,.000,0,2,.000,0,1,1,1,0,1,0,2,2,0.4,+11
10,Anthony Gill,7:35,1,1,1.000,1,1,1.000,0,0,,0,2,2,0,1,0,1,0,3,3.3,+10
11,Jules Bernard,5:27,1,1,1.000,0,0,,0,0,,1,2,3,1,0,0,0,1,2,3.3,+13
12,Jordan Poole,Did Not Play,,,,,,,,,,,,,,,,,,,,
