,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHO,98.5,.648,9.4,18.9,.159,130.0
1,MIN,98.5,.631,12.0,17.6,.226,126.9
