,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,98.1,.552,15.3,16.7,.253,108.9
1,SAC,98.1,.522,16.6,34.1,.315,111.7
