,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIL,97.0,.552,17.8,15.2,.156,100.0
1,ORL,97.0,.488,11.6,32.6,.357,115.5
