,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Deni Avdija,41:14,.659,.632,.316,.632,2.4,24.4,12.7,19.9,2.1,5.4,14.1,28.1,118,115,2.2
1,Jordan Poole,39:59,.575,.522,.435,.217,2.5,8.4,5.2,48.0,2.2,0.0,10.6,28.9,121,122,1.4
2,Corey Kispert,39:33,.711,.731,.538,.308,0.0,8.5,4.0,10.9,0.0,0.0,16.9,18.4,112,126,-6.5
3,Tristan Vukcevic,23:24,.506,.450,.500,.200,12.6,28.6,20.1,24.3,0.0,9.5,15.5,22.5,109,115,-2.9
4,Johnny Davis,6:19,,,,,0.0,0.0,0.0,0.0,0.0,11.7,,0.0,0,117,-8.2
5,Patrick Baldwin Jr.,33:26,.680,.650,.700,.400,2.9,33.4,17.2,4.1,2.6,4.4,0.0,14.4,138,113,0.9
6,Eugene Omoruyi,21:00,.273,.167,.333,.500,4.7,0.0,2.5,11.5,4.2,0.0,0.0,14.3,83,119,-10.0
7,Jared Butler,16:50,.875,.875,.250,.000,0.0,19.9,9.3,17.1,0.0,4.4,33.3,14.6,109,121,-6.8
8,Justin Champagnie,13:55,.333,.333,.667,.000,7.0,0.0,3.7,0.0,3.2,5.3,25.0,11.8,65,117,-10.3
9,Jules Bernard,4:20,.000,.000,.000,.000,0.0,25.8,12.0,0.0,0.0,0.0,0.0,9.5,0,123,-23.4
10,Anthony Gill,Did Not Dress,,,,,,,,,,,,,,,
11,Richaun Holmes,Did Not Dress,,,,,,,,,,,,,,,
