,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Deni Avdija,41:14,11,19,.579,2,6,.333,8,12,.667,1,9,10,5,2,3,4,3,32,27.3,+1
1,Jordan Poole,39:59,10,23,.435,4,10,.400,5,5,1.000,1,3,4,12,2,0,3,2,29,25.1,0
2,Corey Kispert,39:33,7,13,.538,5,7,.714,2,4,.500,0,3,3,3,0,0,3,4,21,12.3,-7
3,Tristan Vukcevic,23:24,4,10,.400,1,5,.200,2,2,1.000,3,6,9,4,0,3,2,4,11,10.8,+5
4,Johnny Davis,6:19,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,2,0,-0.1,-16
5,Patrick Baldwin Jr.,33:26,5,10,.500,3,7,.429,3,4,.750,1,10,11,1,2,2,0,5,16,16.4,+10
6,Eugene Omoruyi,21:00,1,6,.167,0,2,.000,2,3,.667,1,0,1,2,2,0,0,1,4,3.5,-14
7,Jared Butler,16:50,3,4,.750,1,1,1.000,0,0,,0,3,3,2,0,1,2,3,7,5.2,-10
8,Justin Champagnie,13:55,1,3,.333,0,2,.000,0,0,,1,0,1,0,1,1,1,0,2,1.7,-8
9,Jules Bernard,4:20,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-1
10,Anthony Gill,Did Not Dress,,,,,,,,,,,,,,,,,,,,
11,Richaun Holmes,Did Not Dress,,,,,,,,,,,,,,,,,,,,
