,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DEN,101.0,.584,14.5,37.2,.247,124.7
1,MEM,101.0,.490,10.8,29.6,.130,109.9
