,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHO,95.4,.400,11.3,29.8,.116,91.2
1,MIA,95.4,.562,13.7,10.8,.160,109.0
