,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,104.0,.524,12.2,18.8,.329,112.5
1,MIL,104.0,.670,8.1,15.0,.209,135.6
