,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,107.9,.438,11.0,25.0,.144,98.2
1,OKC,107.9,.707,12.9,22.9,.185,136.2
