,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAC,95.0,.577,17.7,28.2,.071,108.4
1,MEM,95.0,.456,13.2,18.4,.263,98.9
