,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,94.6,.505,7.2,27.9,.253,121.6
1,PHO,94.6,.703,16.5,22.6,.324,135.3
