,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DAL,110.1,.630,11.7,10.0,.283,129.0
1,DET,110.1,.520,14.7,38.5,.212,112.6
