,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Jabari Smith Jr.,40:29,.643,.618,.294,.118,3.1,17.4,10.5,17.3,0.0,3.8,10.1,22.3,123,111,3.0
1,Fred VanVleet,37:39,.751,.727,.500,.273,3.4,21.8,12.9,26.9,1.3,2.1,7.5,32.1,141,108,12.7
2,Amen Thompson,37:38,.825,.857,.000,.286,10.1,15.6,12.9,13.7,2.6,2.1,33.7,14.3,122,107,1.6
3,Jalen Green,33:50,.391,.412,.529,.118,0.0,17.3,9.0,19.4,1.5,0.0,10.1,26.6,83,111,-8.5
4,Dillon Brooks,32:40,.689,.650,.400,.200,0.0,17.9,9.3,11.7,0.0,0.0,8.4,16.5,129,114,-2.3
5,Jock Landale,23:20,.820,.875,.500,.500,0.0,10.0,5.2,21.2,2.1,6.6,0.0,9.5,176,106,10.6
6,Jeff Green,16:32,.615,.500,.250,.500,7.6,7.1,7.3,14.8,3.0,0.0,17.0,16.1,123,110,0.1
7,Reggie Bullock,9:29,,,,,0.0,0.0,0.0,0.0,5.2,8.2,,0.0,0,101,4.5
8,Cam Whitmore,5:46,.250,.250,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,51,118,-30.9
9,Nate Hinton,0:51,,,,,0.0,0.0,0.0,0.0,57.9,0.0,,0.0,0,-10,59.3
10,Jermaine Samuels,0:51,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3,0,119,-61.9
11,Jeenathan Williams,0:51,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,119,-8.0
12,Aaron Holiday,Did Not Play,,,,,,,,,,,,,,,
13,Boban Marjanović,Did Not Play,,,,,,,,,,,,,,,
