,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,97.6,.494,12.7,24.4,.244,108.6
1,HOU,97.6,.610,11.3,15.8,.151,120.9
