,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,104.5,.526,13.1,29.6,.133,111.0
1,HOU,104.5,.489,12.6,22.0,.160,102.3
