,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DEN,92.5,.478,7.4,24.0,.118,108.1
1,OKC,92.5,.489,10.1,30.0,.230,113.5
