,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Kyle Lowry,37:50,.917,.917,.833,.000,4.0,0.0,1.8,28.9,1.3,4.2,25.0,9.7,173,124,3.9
1,Cameron Payne,37:37,.750,.750,.625,.000,0.0,3.4,1.8,10.2,0.0,0.0,11.1,21.9,138,129,-5.5
2,Kelly Oubre Jr.,36:59,.693,.650,.550,.350,8.1,17.5,13.2,10.8,2.7,4.3,14.8,33.5,129,118,0.0
3,Tobias Harris,30:02,.711,.654,.231,.308,15.0,25.9,20.8,13.2,0.0,8.0,6.3,24.0,155,120,2.4
4,Mo Bamba,13:19,.515,.333,.667,.667,0.0,39.0,20.9,7.9,3.7,6.0,20.5,16.7,102,111,-5.2
5,Nicolas Batum,28:18,1.188,1.188,.750,.000,5.3,22.9,14.7,9.1,3.5,0.0,0.0,12.9,234,120,15.3
6,Buddy Hield,21:51,.929,.929,.714,.000,0.0,17.8,9.6,17.3,0.0,3.7,30.0,20.9,129,124,0.4
7,Paul Reed,17:47,.541,.571,.143,.429,0.0,14.6,7.8,0.0,0.0,4.5,0.0,21.4,111,124,-14.5
8,KJ Martin,10:17,.500,.500,.000,.000,14.6,50.5,33.8,21.1,0.0,0.0,0.0,8.9,166,123,-1.1
9,Jeff Dowtin,4:45,.000,.000,.000,.000,31.6,0.0,14.6,20.6,0.0,0.0,66.7,28.9,53,130,-34.7
10,Ricky Council IV,1:14,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-10.8
11,Tyrese Maxey,Did Not Dress,,,,,,,,,,,,,,,
12,D.J. Wilson,Did Not Play,,,,,,,,,,,,,,,
