,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,100.5,.530,11.3,19.1,.119,107.3
1,CHI,100.5,.542,11.7,16.3,.221,111.8
