,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAC,102.9,.574,10.3,26.1,.330,126.3
1,GSW,102.9,.544,7.5,26.5,.126,121.5
