,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,96.5,.518,12.7,10.0,.146,100.6
1,MEM,96.5,.489,14.1,41.5,.181,113.0
