,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIA,91.6,.580,15.6,10.6,.170,105.7
1,ATL,91.6,.442,11.2,29.3,.097,100.3
