,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,96.0,.514,17.9,15.0,.257,99.0
1,NYK,96.0,.375,11.0,28.6,.217,92.7
