,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MEM,93.3,.476,12.3,22.2,.214,105.1
1,CLE,93.3,.543,12.1,26.1,.256,118.0
