,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Luka Dončić,41:09,.508,.446,.500,.286,0.0,13.7,7.8,34.1,1.1,2.2,13.7,36.8,105,111,0.2
1,Derrick Jones Jr.,38:33,.543,.542,.583,.167,12.8,9.8,11.1,3.1,2.4,4.8,7.2,14.9,118,109,0.7
2,Dante Exum,33:12,.686,.667,.133,.267,7.4,11.3,9.6,29.8,0.0,0.0,5.6,22.2,147,116,6.2
3,Dereck Lively II,28:21,.833,.833,.000,.000,4.3,26.6,16.9,8.8,1.6,6.5,25.0,11.7,127,101,2.3
4,Kyrie Irving,13:21,.751,.667,.000,.500,0.0,14.1,8.0,22.0,3.5,0.0,0.0,22.8,163,106,11.4
5,Tim Hardaway Jr.,36:31,.776,.750,.750,.167,0.0,10.3,5.8,0.0,0.0,0.0,7.2,15.8,140,117,-0.7
6,Seth Curry,17:54,.643,.600,.800,.200,6.9,5.3,6.0,6.4,0.0,0.0,15.5,14.9,121,120,-2.1
7,Dwight Powell,12:29,.694,.500,.000,1.000,9.9,7.5,8.5,26.7,11.2,0.0,25.8,12.9,138,91,9.6
8,Markieff Morris,7:10,1.000,1.000,.000,.000,0.0,13.1,7.4,0.0,0.0,0.0,75.0,23.2,35,115,-21.2
9,A.J. Lawson,6:37,.333,.333,.667,.000,0.0,14.2,8.1,0.0,0.0,0.0,0.0,18.8,72,114,-15.7
10,Olivier-Maxence Prosper,4:43,.000,.000,1.000,.000,0.0,20.0,11.3,0.0,0.0,0.0,0.0,8.8,0,111,-13.9
11,Jaden Hardy,Did Not Play,,,,,,,,,,,,,,,
12,Richaun Holmes,Did Not Play,,,,,,,,,,,,,,,
