,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Tre Mann,36:45,.512,.423,.308,.462,3.6,7.5,5.5,27.3,9.6,0.0,6.0,21.4,119,105,6.6
1,Brandon Miller,33:24,.720,.676,.647,.235,0.0,12.3,6.1,10.6,0.0,0.0,5.1,27.9,133,126,1.4
2,Miles Bridges,29:51,.605,.571,.357,.143,4.5,9.2,6.8,16.8,0.0,0.0,11.8,26.7,112,127,-4.5
3,Grant Williams,26:33,1.031,1.000,.500,.667,5.0,25.8,15.3,29.2,1.9,0.0,27.9,19.1,154,119,6.1
4,Vasilije Micić,21:43,.258,.000,.667,.667,0.0,12.6,6.2,27.6,2.3,0.0,34.0,12.8,79,121,-11.0
5,Aleksej Pokusevski,25:31,.727,.667,.333,.333,0.0,32.2,15.9,5.5,2.0,4.5,12.7,14.6,125,115,-0.4
6,Nick Richards,18:44,.788,.750,.000,.250,0.0,14.6,7.2,7.9,2.7,0.0,18.4,13.7,127,118,-7.5
7,Dāvis Bertāns,18:09,.403,.357,.857,.143,0.0,7.6,3.7,0.0,0.0,6.3,11.8,22.0,70,123,-14.9
8,JT Thor,18:09,.600,.600,.400,.000,14.7,15.1,14.9,8.2,0.0,0.0,16.7,15.6,118,125,-8.1
9,Bryce McGowens,8:28,.833,.833,.333,.000,0.0,16.2,8.0,0.0,0.0,0.0,0.0,16.7,148,126,1.6
10,Marques Bolden,2:43,1.000,1.000,.000,.000,0.0,100.0,49.8,0.0,0.0,0.0,0.0,17.4,200,112,10.8
11,Amari Bailey,Did Not Play,,,,,,,,,,,,,,,
12,Leaky Black,Did Not Play,,,,,,,,,,,,,,,
13,Nick Smith Jr.,Did Not Play,,,,,,,,,,,,,,,
