,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,100.8,.462,10.3,24.1,.226,106.2
1,SAC,100.8,.527,7.1,21.3,.258,121.1
