,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,88.8,.672,7.8,32.4,.138,145.3
1,MIL,88.8,.580,12.9,24.4,.136,118.3
