,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,87.5,.582,10.5,16.2,.247,117.7
1,POR,87.5,.541,8.9,27.0,.140,119.9
