,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Miles Bridges,40:37,.528,.528,.389,.000,6.7,22.0,13.5,15.7,2.4,2.5,14.3,22.4,98,99,2.8
1,Tre Mann,31:35,.506,.444,.556,.222,0.0,14.1,6.3,11.1,1.6,0.0,23.3,17.7,83,105,-8.8
2,Brandon Miller,31:17,.370,.357,.500,.143,2.9,7.1,4.8,29.7,6.4,3.3,21.2,26.1,73,95,-0.4
3,Nick Richards,28:37,.751,.667,.000,.500,15.8,31.2,22.7,6.6,1.7,3.6,35.3,17.1,105,96,-1.5
4,Cody Martin,28:14,.389,.389,.556,.000,0.0,11.9,5.3,19.0,7.0,0.0,10.0,15.3,84,93,1.6
5,Grant Williams,26:06,.530,.500,.556,.111,6.9,4.3,5.7,7.5,0.0,0.0,9.6,17.3,105,112,-5.2
6,Seth Curry,24:30,.322,.250,.375,.375,0.0,9.1,4.1,20.9,0.0,4.2,0.0,16.5,86,108,-6.7
7,Vasilije Micić,21:52,.385,.385,.538,.000,4.1,5.1,4.6,28.4,0.0,0.0,13.3,29.7,79,112,-6.9
8,Bryce McGowens,6:44,.000,.000,.000,.000,13.5,16.6,14.9,0.0,7.4,15.2,0.0,12.9,27,83,0.9
9,JT Thor,0:28,,,,,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0,9,77.6
10,Dāvis Bertāns,Did Not Dress,,,,,,,,,,,,,,,
11,Marques Bolden,Did Not Play,,,,,,,,,,,,,,,
