,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,95.7,.563,11.4,17.9,.138,114.9
1,SAC,95.7,.482,10.5,18.2,.188,102.4
